mean_pred,shape,rate,cov,p95,p99
445.15155,0.5009244,0.0011252896,1.4129081,1708.9063926317,2950.559712946171
1473.4309,2.0877752,0.0014169482,0.6920829,3447.925787327254,4799.6867687520635
593.85,1.7792566,0.0029961383,0.7496882,1462.331680926311,2076.369656418848
665.53326,1.0858275,0.001631515,0.9596648,1936.802700800266,2941.281059261161
2093.41,1.6536995,0.0007899549,0.77762765,5279.5558869942,7567.029707842888
1423.246,2.4935293,0.0017520017,0.6332756,3153.6648932602934,4298.925506889034
431.23727,1.6680135,0.0038679715,0.7742839,1084.5013609133741,1552.653396057111
1576.4644,2.0638134,0.0013091406,0.696089,3702.419367470169,5161.1772362572
334.19073,1.0747513,0.0032159816,0.9645972,976.0482770181836,1484.4795137238386
532.71893,1.4833062,0.0027844068,0.82107836,1392.8940304163748,2025.121793328978
3455.2703,1.2211807,0.0003534255,0.9049197,9652.657125979307,14413.529460570999
697.8287,1.59375,0.00228387,0.7921181,1781.4803147061045,2565.63344484698
2429.48,2.5251079,0.0010393615,0.62930334,5362.995604746846,7300.010933083443
1112.6989,2.0347764,0.0018286858,0.7010382,2624.9179150391283,3665.4570578067433
570.73474,1.5847937,0.0027767606,0.7943532,1459.7445130199333,2103.8300500383075
672.104,1.7401705,0.0025891387,0.75806093,1667.0128359413955,2373.6898258865517
343.62875,1.3242023,0.0038535842,0.8690061,933.6372046104427,1378.4620288741069
920.90045,2.3644521,0.0025675436,0.65033144,2073.6549454741016,2844.196218189756
801.24915,0.842396,0.0010513534,1.0895367,2551.481043343642,4027.123236977997
290.61438,0.594492,0.0020456386,1.2969612,1049.212759152288,1755.5596787796237
2597.574,2.785768,0.00107245,0.5991389,5569.579405322661,7497.3982148446885
237.17842,0.6268378,0.0026428956,1.2630554,840.0960876653028,1392.6155180420183
473.11002,2.0722387,0.0043800357,0.69467247,1109.7057698280064,1546.1660681511103
1055.1577,1.4126868,0.0013388395,0.8413507,2804.569770391998,4104.365480838378
717.37256,1.8652167,0.002600067,0.7322095,1739.8197339229082,2455.7480512190195
1004.3818,1.9345336,0.001926094,0.7189718,2407.631764688909,3382.971741557591
901.6399,2.1302426,0.0023626313,0.6851497,2096.6516051123044,2911.5555346405854
580.42084,1.3830838,0.0023828982,0.8503069,1553.8339875604331,2280.5140440344653
1647.4043,1.6782495,0.0010187235,0.771919,4134.686797107876,5914.859590655991
1663.1084,1.0227569,0.0006149671,0.9888121,4942.799686004542,7572.801497357297
372.4469,1.5613627,0.0041921753,0.8002913,957.3104331192872,1382.4055006042315
653.24207,0.93237084,0.0014272976,1.0356325,2006.1431094350714,3116.807872155524
1567.2275,2.483241,0.0015844803,0.6345861,3477.0266306091676,4741.97550160255
1536.6445,1.9535738,0.0012713245,0.7154595,3672.0688845799714,5153.395392740398
1048.5748,2.1078806,0.002010234,0.6887744,2446.382249605983,3401.5422792624518
728.5392,1.0372784,0.0014237785,0.9818663,2154.5046837244017,3293.9867653047672
2448.016,2.5410333,0.001037997,0.6273282,5393.7426809992285,7336.57309356465
714.0032,1.5487902,0.0021691644,0.803533,1840.1603562217751,2660.116067185032
909.6681,1.5099592,0.0016599012,0.81379944,2364.366531149015,3429.4022696476036
1316.6151,1.2201365,0.00092672225,0.9053068,3679.188223775049,5494.496630693507
1450.4854,2.1736705,0.0014985815,0.6782708,3351.797768648981,4643.27194102735
552.30005,1.0114797,0.0018313953,0.99430907,1647.8845157427565,2528.8790289329595
1402.3644,2.0061789,0.0014305689,0.7060171,3323.0699933433407,4648.398270460528
356.74625,1.921087,0.005385024,0.72148365,857.070407753628,1205.3135854450145
1523.1393,2.514917,0.0016511404,0.6305771,3366.360987750754,4584.356807467988
213.57245,1.0966284,0.0051346906,0.95492715,619.3774566039629,939.2457421586286
527.409,1.2175108,0.0023084756,0.9062825,1474.904290201154,2203.291106894211
856.7469,1.5174011,0.0017711194,0.81180143,2223.16293989402,3222.490557962418
1516.2764,2.032762,0.0013406277,0.7013854,3578.0965659061726,4997.0874775331695
1019.01135,2.7765226,0.002724722,0.6001356,2187.0369217511666,2945.1366652204183
1506.3096,1.9298087,0.0012811502,0.71985143,3613.632157143662,5079.064401086337
743.22363,1.3639599,0.0018351944,0.85624725,1999.0943912603898,2939.587103035297
485.19946,0.9632214,0.001985207,1.0189127,1472.9435213821196,2277.0939712814547
1035.5424,1.4741278,0.0014235321,0.8236306,2713.2618166575267,3948.0695816198663
1525.6304,1.6835489,0.0011035104,0.77070314,3825.1021661693626,5469.763441497627
955.3672,2.41278,0.0025255003,0.6437854,2138.077638041633,2925.6480621227147
1878.3842,2.6092958,0.0013891172,0.61906797,4106.051654486513,5568.184539614934
714.4339,1.0765045,0.0015067937,0.96381146,2085.4060957200995,3170.95298326418
500.0492,0.953835,0.0019074824,1.0239137,1523.3079604182362,2358.4574741025967
864.57275,0.8488025,0.0009817595,1.0854172,2745.665764972928,4328.435042629296
1046.6565,1.7097989,0.0016335817,0.76476413,2610.958611381947,3726.168708570834
1394.4248,1.3484085,0.00096699974,0.8611707,3765.324703205686,5545.456876774478
1959.0312,2.6000645,0.0013272195,0.62016594,4286.860878889707,5815.722462522397
700.191,2.3565629,0.0033656,0.6514191,1578.2750488835914,2165.586537628337
998.483,1.5956252,0.0015980494,0.79165244,2548.0262026719706,3669.025403247754
492.76465,2.3863971,0.004842874,0.64733434,1106.4768715664493,1515.992012790476
1923.3292,1.6281726,0.0008465387,0.78369987,4875.516629403277,7002.041177859175
303.62744,1.0515683,0.0034633507,0.9751721,893.6025108095519,1363.4529863639443
408.3071,1.500774,0.0036756012,0.816286,1063.41940094927,1543.6908080327287
460.38275,1.1032349,0.0023963428,0.95206374,1332.344366006849,2018.6479170053965
857.0631,2.7321606,0.0031878173,0.60498816,1848.1729218389146,2493.3023751347223
1878.0778,1.5142987,0.0008063024,0.8126326,4876.734440825372,7070.780244133201
289.31613,1.3554627,0.0046850573,0.85892695,779.8462849355037,1147.7131551037007
2147.0186,0.870771,0.00040557218,1.0716377,6756.330307637437,10608.44451842608
606.41766,1.4582684,0.002404726,0.8280971,1594.6786265029093,2323.7810272330494
807.13336,1.1120082,0.0013777255,0.94830054,2329.378689714438,3525.2053176246936
550.9007,1.5523558,0.0028178506,0.8026096,1418.7201103205919,2050.265282522783
2713.6294,1.9490886,0.00071825896,0.71628225,6489.412803333949,9109.8511618357
2651.0293,2.3843327,0.0008993989,0.64761454,5954.312021483171,8158.869725195437
1834.6667,1.9106765,0.0010414297,0.7234465,4415.376210638452,6213.611660194807
462.43512,2.0810592,0.0045002187,0.69319874,1083.222548388007,1508.4892920080174
402.97855,1.3363581,0.0033162015,0.8650448,1091.4832671390689,1609.4865371546541
779.5958,1.5534039,0.0019925758,0.80233884,2007.222264437988,2900.482126705005
818.3386,1.7399913,0.0021262486,0.7581,2029.7851083015673,2890.2857962766784
685.00696,1.4920838,0.0021782024,0.81865966,1787.5435911136365,2596.857251765155
1271.7302,2.0528364,0.0016142074,0.6979476,2991.7455860356527,4173.202566260143
993.0598,0.22155485,0.00022310323,2.124513,4977.448444368729,10336.13873499956
847.8352,1.7618481,0.002078055,0.7533829,2094.4300687211894,2977.600916280858
2308.2634,2.302941,0.0009976942,0.6589593,5239.713518896312,7208.984442670807
2537.1565,2.041977,0.00080482895,0.699801,5978.633891726937,8345.018442549703
1140.7858,1.9695169,0.0017264563,0.71255785,2719.0683987540683,3812.1295684514525
392.84607,0.9590488,0.002441284,1.0211267,1194.420077496336,1847.7272852131991
1556.2495,2.7177446,0.0017463425,0.60659057,3361.1281883962733,4537.069184812999
1593.4023,1.4250953,0.0008943725,0.83767986,4222.717493481922,6172.4632830709625
1581.297,2.0905132,0.0013220244,0.6916295,3698.8201511359234,5148.127307461519
643.4229,2.4476008,0.0038040313,0.6391896,1433.7261554728689,1958.5870787109927
1596.8328,1.8459964,0.0011560362,0.73601145,3885.6581436854417,5491.70797220314
252.08197,1.1566849,0.0045885267,0.9298063,717.584199003143,1079.8147089544304
517.67633,2.026208,0.003914044,0.7025189,1222.8533038801372,1708.4823218554186
399.87436,2.2685459,0.005673147,0.66393596,911.9111885030358,1256.8706187284013
2047.9698,1.8168507,0.00088714715,0.7418915,5009.055694691122,7093.611332437289
654.27203,1.6459607,0.002515713,0.7794536,1652.6136873644332,2370.08058087333
2267.167,1.926488,0.00084973365,0.72047156,5441.913972765594,7650.399188425646
355.01288,1.5026177,0.0042325724,0.8157851,924.2372240126232,1341.4308677753231
559.3293,1.5486317,0.0027687298,0.8035741,1441.5771482123764,2083.95657773664
870.33,1.4545401,0.0016712513,0.82915777,2290.651485575683,3339.1057675445268
467.2183,0.9895464,0.002117953,1.0052681,1404.8724288232595,2163.039396993415
1447.8442,2.321355,0.0016033183,0.65634054,3278.5721791671863,4506.551323446727
759.3545,1.4894614,0.0019614836,0.81938004,1982.7229306171919,2881.07961290316
966.61694,2.175806,0.0022509496,0.67793787,2232.988078963728,3093.0123819599526
1096.7449,2.0992625,0.0019140845,0.6901868,2562.048364335792,3564.1331218727146
1143.4268,1.4111035,0.0012341004,0.84182256,3040.3374589692853,4450.076551762955
428.3408,0.8413782,0.001964273,1.0901954,1364.5903690981045,2154.2091343772527
525.5902,0.7155235,0.0013613714,1.1821921,1774.8771256489354,2876.5674415670937
3427.0435,1.9830904,0.00057865924,0.7101151,8150.600013258714,11417.47823198209
646.56213,1.1979277,0.001852765,0.91366017,1818.284619894181,2722.495605553672
463.6117,1.6176884,0.0034893176,0.78623533,1177.7328344349412,1692.8391643321888
1563.2223,2.600382,0.0016634755,0.6201281,3420.6055075469667,4640.462185037553
1791.676,1.4083016,0.00078602467,0.8426596,4767.214271741497,6979.5470584674
2194.5706,1.9599205,0.000893077,0.7143002,5238.889308167531,7349.336065784025
573.367,0.68986464,0.0012031816,1.2039766,1961.8896977603672,3199.192384361269
2989.896,0.9709229,0.00032473466,1.0148635,9050.976714331626,13975.482161107097
350.2838,1.2282757,0.0035065156,0.9023023,976.5995906587927,1457.0859424925156
1648.7875,2.740656,0.0016622251,0.6040498,3552.2059279279156,4790.482687051756
905.2252,2.288306,0.0025278858,0.6610632,2058.866502626843,2834.791869679844
1141.7778,1.9648211,0.0017208436,0.7134088,2723.496324116084,3819.460320269041
1051.1211,1.7601496,0.001674545,0.75374633,2597.4260929031384,3693.1509388186128
573.45483,1.880439,0.0032791407,0.7292398,1387.1595935719565,1955.9832103702101
1693.145,2.2671998,0.0013390464,0.6641331,3861.912849575421,5323.17810157326
520.8377,0.7630656,0.0014650736,1.1447722,1718.5282795401174,2755.853667118463
1451.9526,1.7265284,0.0011891079,0.7610499,3610.5089000297007,5146.236983622563
895.202,1.6519641,0.0018453534,0.77803606,2258.4685082119695,3237.435228765969
1190.5536,2.1894205,0.0018389936,0.6758268,2744.986694129634,3799.3691755971395
444.1131,1.2719381,0.002863996,0.8866802,1223.400976494166,1816.3964042689638
642.2468,2.1619046,0.0033661586,0.68011403,1486.616780674874,2060.761888799866
4239.278,1.576411,0.0003718584,0.7964624,10861.700605548463,15665.110248767529
578.909,0.62611043,0.0010815351,1.2637889,2051.3793143444395,3401.231408350189
757.6076,3.0795426,0.0040648254,0.5698452,1578.057626338898,2100.9826184100816
1625.5425,0.31247294,0.00019222687,1.7889318,7338.794525415071,13981.39449081109
1204.136,2.8974073,0.0024062127,0.5874829,2552.478091210226,3421.0305948112186
244.2526,1.4632204,0.005990603,0.82669467,641.5726161607199,934.4811104188109
1399.2357,0.34310663,0.00024521002,1.7072041,6125.192534292297,11425.614617884117
676.29395,2.2429473,0.0033165272,0.66771394,1547.684927368595,2136.016329512708
1302.8497,1.7126019,0.0013145045,0.764138,3248.312811680991,4634.7811157898495
343.2856,0.812684,0.0023673698,1.1092749,1107.320756185684,1757.7396740502677
1779.5786,2.08595,0.0011721594,0.6923857,4165.473683713586,5799.164053738527
345.7591,1.5199043,0.0043958477,0.8111326,896.7128551564927,1299.5077557572517
534.2962,1.7151859,0.003210178,0.7635622,1331.471244395223,1899.4126332089686
801.4964,1.7798388,0.0022206448,0.74956566,1973.4433656410467,2801.9826908578857
561.6649,1.5721575,0.002799102,0.7975391,1440.3645784913424,2078.078750650875
512.4981,2.185222,0.0042638634,0.6764757,1182.3392628678735,1636.8655408235093
973.1361,2.3122838,0.0023761154,0.6576267,2206.261765228825,3034.007006724628
578.23956,1.0732538,0.0018560712,0.9652699,1689.6515592499725,2570.329800441919
896.51483,1.5906318,0.0017742394,0.79289407,2290.188316707679,3299.103939735413
824.68243,0.9260391,0.0011229039,1.039167,2538.7940351430325,3948.472121301011
966.4933,1.1104808,0.0011489793,0.9489525,2790.6300719379415,4224.090645762696
484.45026,1.7958375,0.0037069595,0.74621934,1189.361661366867,1686.7974028816686
1163.6912,1.7492326,0.001503176,0.75609475,2881.41809303896,4100.188957466188
986.17206,1.7301891,0.0017544496,0.76024437,2450.579419247376,3491.9870520109234
1300.3424,1.1946554,0.00091872376,0.9149106,3660.332967611773,5482.701674713203
1641.5028,2.2653513,0.0013800472,0.664404,3745.061287385349,5162.610669824703
1150.7339,1.6708473,0.001451984,0.77362704,2892.323480861208,4139.96017012318
2547.2778,1.8612835,0.00073069514,0.7329827,6182.016904175953,8728.19431080179
1049.4268,1.7735991,0.0016900648,0.750883,2586.840653361455,3674.54695582558
1039.0635,1.0384967,0.0009994545,0.98129016,3071.5465485861687,4695.220436447961
650.9974,1.3462747,0.0020680188,0.8618529,1758.8169357735983,2590.8954196750433
1199.1077,2.016154,0.0016813787,0.7042683,2836.978806368306,3966.0325343574286
685.2315,1.3941257,0.0020345324,0.8469329,1829.485262456985,2682.1769477340017
786.46967,2.6601038,0.003382335,0.61312735,1709.3719129165265,2313.0033224979716
1693.6342,1.6087834,0.0009499002,0.78840834,4310.261307179398,6199.902256411443
431.79956,1.03009,0.0023855744,0.98528624,1280.090693137641,1959.129355446689
160.98576,0.78846544,0.004897734,1.1261822,524.9593701192616,837.3699530025033
476.49704,1.4376228,0.0030170656,0.83402205,1259.0566937301328,1838.2279494755737
1719.1924,2.62951,0.001529503,0.61668384,3749.457592627327,5080.1561838273155
559.60504,1.8913184,0.003379738,0.7271394,1351.158639444251,1903.8500758120365
477.7783,1.8133076,0.003795291,0.74261594,1169.3172262858475,1656.3445900292104
2431.451,2.11664,0.00087052555,0.6873477,5665.3580574876305,7873.385349678337
2752.2844,2.4240332,0.000880735,0.64228934,6150.835289994443,8411.974416564077
742.7225,1.7713714,0.0023849707,0.751355,1831.5600563891082,2602.1032777089595
516.3352,1.5859236,0.0030715,0.7940702,1320.2973939556757,1902.676892009254
357.22842,1.916768,0.0053656646,0.722296,858.8456163778442,1208.1473339120962
2106.4084,1.5287639,0.00072576804,0.8087788,5452.308119571381,7895.355011973351
1359.9368,0.22155485,0.00016291554,2.124513,6816.322414479903,14154.733077800254
1755.4109,2.2743485,0.0012956217,0.6630885,4000.0609476421805,5511.546002935812
750.87103,2.9513254,0.0039305356,0.58209175,1583.208159272465,2117.63891984866
609.3459,1.4008486,0.0022989383,0.84489816,1624.2331536260729,2379.7058972406203
1393.0049,1.9791245,0.0014207592,0.7108262,3315.111817006389,4644.999387429033
2157.7388,1.5291853,0.00070869806,0.8086674,5584.660210369613,8086.716013564228
814.38153,1.338681,0.0016438008,0.86429393,2204.479392586438,3249.919663863095
681.88513,1.7722768,0.002599084,0.75116307,1681.2558843028798,2388.410816238762
434.5861,1.2157068,0.00279739,0.9069547,1215.946856396336,1816.8272540269907
1131.7781,1.7813672,0.0015739545,0.74924403,2785.8876770844568,3955.097160323354
926.36224,1.5786448,0.0017041333,0.7958987,2372.3725443126095,3420.880381160035
351.80527,1.0639334,0.0030242112,0.96948874,1031.1489957166518,1570.6136924634723
609.7621,1.1501542,0.0018862344,0.9324423,1739.1896330616703,2619.2459615230655
1467.3798,1.8877833,0.0012864994,0.7278199,3545.0911914330018,4996.375112725336
335.2078,0.61917114,0.0018471264,1.270851,1192.6006778433666,1981.2133780026334
966.8192,2.1926618,0.002267913,0.6753271,2228.113550948062,3083.413815877362
1057.8025,1.4009943,0.0013244385,0.8448543,2819.5108000777836,4130.879749179303
585.5286,1.9085169,0.0032594765,0.7238557,1409.663875855755,1984.0516273743242
331.11984,0.84340346,0.0025471244,1.0888858,1053.9596716864935,1663.2003045447032
5097.02,1.618858,0.0003176087,0.78595126,12945.093083319707,18605.152597184337
1949.4712,1.7131745,0.00087878935,0.76401025,4859.962206922784,6934.029444556168
2171.414,1.7681868,0.000814302,0.7520313,5357.852995065243,7613.6574561191455
490.10803,0.94161457,0.0019212388,1.0305365,1499.8786571092348,2326.7482434511953
760.5132,1.7938142,0.0023586892,0.74664,1867.7979321608022,2649.358713437336
322.4956,1.2274147,0.003805989,0.9026187,899.3430111915524,1341.9517757311914
559.92584,2.2184432,0.00396203,0.67139155,1285.7331264186416,1776.805695891516
3451.3848,1.8845555,0.0005460288,0.7284429,8342.885901054065,11760.791876848858
3234.9883,2.3529036,0.00072732987,0.65192544,7295.3256103225385,10011.900694571592
1172.8103,1.3559947,0.0011561927,0.8587584,3160.8664772099705,4651.651450443374
1142.202,3.2571526,0.0028516431,0.5540908,2341.7061389503992,3098.9445948072103
1219.1501,0.8903586,0.0007303109,1.0597844,3806.1042565276425,5955.469621085748
421.0872,0.8680137,0.0020613633,1.0733385,1326.5988982105514,2083.9916224638514
548.50006,0.6892455,0.0012566006,1.2045172,1877.410470379169,3061.8986058993405
806.7262,2.6411817,0.0032739507,0.6153197,1757.1117092419972,2379.52319528316
1058.6921,1.8580606,0.0017550528,0.73361814,2570.7825600749165,3630.3939234387494
1450.038,2.5102277,0.0017311461,0.6311658,3206.592505756031,4367.718524921555
1716.8717,2.2574964,0.0013148894,0.6655589,3921.20474485619,5407.650086041278
1596.0181,1.872418,0.001173181,0.7308001,3865.9859416611175,5454.195382028198
375.84177,1.070139,0.0028473127,0.96667373,1099.3534328865617,1673.0704368938593
826.022,2.303443,0.0027885977,0.6588875,1874.9287393235525,2579.5275135721413
1003.5572,1.7508732,0.0017446671,0.7557404,2484.1527526059967,3534.468045828578
756.22906,1.3897246,0.0018377033,0.848273,2021.2032609558842,2964.524936867663
1880.6497,1.3584802,0.00072234625,0.8579725,5065.424829708746,7452.603584532086
706.6843,1.4332476,0.0020281298,0.83529407,1869.2037479057965,2730.165822739665
1605.3821,1.5097839,0.00094045146,0.8138467,4172.79516725533,6052.536136425049
1008.53076,0.41004655,0.00040657812,1.561649,4154.4965572865785,7461.305373047305
661.9502,1.4515393,0.0021928225,0.83001435,1743.4199539751119,2542.105446752843
788.5001,1.5713494,0.0019928333,0.7977441,2022.4182555323728,2918.0306766811586
451.66382,1.7630326,0.0039034178,0.7531298,1115.5137252276384,1585.7636538768054
451.8954,1.1092627,0.0024546892,0.9494734,1305.2927110230073,1976.0961711762438
2405.8108,1.6687241,0.00069362234,0.77411896,6049.4318076418995,8660.343759710355
636.91473,1.1564794,0.0018157522,0.9298889,1813.17276300519,2728.5167678512785
418.56006,1.0899726,0.0026041009,0.9578383,1216.4483892686226,1846.3036725955305
1962.7072,2.1959872,0.0011188562,0.6748156,4521.094276409991,6255.462979499972
1267.7482,1.6162277,0.0012748807,0.7865905,3221.4759139776465,4631.001079824993
630.4606,1.4161444,0.0022462062,0.840323,1674.3573650135356,2449.5388293152514
498.60483,0.7132005,0.0014303923,1.1841158,1685.7253265178044,2733.559767024089
1709.9838,1.8178159,0.0010630604,0.7416945,4181.67053632435,5921.507548950938
1943.6022,1.6825664,0.00086569483,0.77092814,4873.984908533793,6970.153148584633
1201.7212,1.5041239,0.0012516413,0.81537646,3127.501917074093,4538.627979277439
619.038,1.9066794,0.0030800682,0.7242044,1490.7968324976048,2098.4944983439937
759.8381,2.3122952,0.0030431421,0.6576251,1722.676900342139,2368.9894031000076
1655.1241,2.6665604,0.0016110939,0.6123846,3594.790449149309,4862.888135983612
1076.537,1.5128107,0.0014052566,0.81303215,2796.3213113595216,4054.916817217751
1007.8367,1.2324512,0.001222868,0.9007725,2806.5852411338865,4185.4222495115
638.2035,1.2375206,0.001939069,0.89892566,1774.731521161486,2645.1048810404436
1302.8802,2.5070777,0.001924258,0.6315622,2882.256912464867,3926.505889706704
746.1904,1.0671486,0.0014301289,0.9680272,2184.784661483164,3326.3197308906583
1654.0646,1.6783081,0.001014657,0.77190554,4151.355076477922,5938.677593584231
2035.6967,1.7096903,0.0008398552,0.7647884,5078.2946747563865,7247.428840094758
1018.2803,1.8310497,0.0017981785,0.7390093,2484.3299208643316,3514.757642851453
373.08044,2.0819712,0.0055804886,0.6930469,873.7952770426792,1216.7774947747396
534.56067,0.74785495,0.0013990086,1.1563554,1776.6430379374103,2858.4529472377044
224.39928,0.8703518,0.0038785855,1.0718958,706.270911740626,1109.0340006439153
2146.6118,2.2187066,0.0010335854,0.6713517,4928.989196068812,6811.469728215425
1082.4303,1.159879,0.0010715508,0.92852515,3078.325908814374,4630.408126428233
1013.56946,2.2744431,0.0022439933,0.66307473,2309.59482695933,3182.295389708078
1061.1954,1.4433866,0.0013601515,0.83235514,2800.239877107634,4086.16111164558
1845.7583,2.4889212,0.0013484545,0.6338616,4092.1555348508978,5579.419931913245
1808.3961,1.611596,0.0008911742,0.78772,4599.673577499284,6614.688063493507
591.31384,2.251019,0.0038068094,0.66651577,1351.711826601672,1864.7519441795616
3242.4321,1.533874,0.0004730628,0.8074305,8383.505805966222,12134.595494844318
552.0616,1.2613239,0.0022847522,0.8904031,1525.1516278290323,2267.0603769923464
682.6713,2.0459514,0.0029969786,0.699121,1607.683174209121,2243.4836767119323
577.6134,2.3737452,0.0041095745,0.64905715,1299.0990954091692,1781.009648697138
1958.4784,2.254572,0.0011511855,0.66599035,4474.8023036337145,6172.052612172016
700.8207,2.4714828,0.0035265551,0.63609385,1557.0547506297753,2124.6774303174316
859.4159,1.8566747,0.0021603913,0.7338919,2087.387936377475,2948.0316596981565
1312.3268,2.5831735,0.001968392,0.62219024,2877.2887754857175,3906.340984503814
2919.688,2.3007443,0.0007880103,0.6592738,6629.575110191899,9122.231129073989
1339.8162,2.0113356,0.0015012027,0.7051114,3172.279301099409,4436.073656229002
375.91116,1.4904548,0.003964912,0.8191069,981.3088989886253,1425.8058092068657
654.581,2.4001827,0.003666747,0.64547265,1467.257235574161,2008.9510381144496
